InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550201,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-08-02 10:09:00,7.2,12688.0,United Kingdom
552709,22554,PLASTERS IN TIN SKULLS,3,2011-12-25 13:26:00,2.91,,United Kingdom
556730,22557,PLASTERS IN TIN CIRCUS PARADE,81,2011-12-06 11:52:00,2.57,12815.0,United Kingdom
544168,22423,REGENCY CAKESTAND 3 TIER,21,2011-04-24 16:00:00,21.24,16620.0,Netherlands
557772,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-07-02 11:37:00,4.68,14342.0,United Kingdom
540889,21232,STRAWBERRY CERAMIC TRINKET BOX,16,2010-01-18 12:47:00,3.3,17021.0,United Kingdom
540998,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-12-12 17:06:00,7.39,14231.0,United Kingdom
539923,POST,POSTAGE,7,2010-03-30 18:17:00,2.01,,United Kingdom
546654,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-17 16:53:00,2.87,15549.0,United Kingdom
556436,85099B,JUMBO BAG RED RETROSPOT,10,2010-10-09 10:55:00,2.05,15832.0,United Kingdom
555589,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-01-20 12:15:00,0.99,16509.0,United Kingdom
546284,85123B,IVORY HANGING HEART T-LIGHT HOLDER,1,2011-10-10 10:28:00,2.44,18566.0,United Kingdom
544843,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-08-20 18:32:00,1.62,16159.0,EIRE
554057,POST,POSTAGE,7,2010-02-07 15:51:00,3.64,15829.0,United Kingdom
557855,22632,HAND WARMER RED POLKA DOT,9,2011-06-03 12:26:00,3.45,19132.0,USA
552442,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2010-08-10 10:26:00,4.82,,Germany
557457,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2011-10-18 13:52:00,4.44,17119.0,United Kingdom
554577,22551,PLASTERS IN TIN WOODLAND ANIMALS,6,2010-05-26 15:06:00,4.07,18326.0,United Kingdom
556042,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-05 14:56:00,18.23,17557.0,United Kingdom
549800,84029E,,15,2011-03-08 18:10:00,7.36,14388.0,United Kingdom
547042,22632,HAND WARMER RED POLKA DOT,4,2010-03-01 10:10:00,2.56,13339.0,United Kingdom
540742,47566B,TEA TIME PARTY BUNTING,10,2011-03-31 11:23:00,7.7,14403.0,United Kingdom
546089,22633,HAND WARMER UNION JACK,8,2011-01-13 17:05:00,2.96,16879.0,United Kingdom
541857,22632,HAND WARMER RED POLKA DOT,5,2010-11-19 10:48:00,4.72,16519.0,United Kingdom
542446,22633,HAND WARMER UNION JACK,8,2011-03-13 16:25:00,2.68,19642.0,United Kingdom
544287,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-01-24 09:54:00,6.57,,United Kingdom
557006,23166,MEDIUM CERAMIC TOP STORAGE JAR,6,2010-03-09 15:46:00,2.56,18799.0,United Kingdom
553021,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-12-23 17:29:00,1.48,14160.0,United Kingdom
544444,22554B,PLASTERS IN TIN VINTAGE STAR,5,2010-04-21 17:37:00,3.07,15308.0,United Kingdom
551585,85099C,JUMBO  BAG BAROQUE BLACK WHITE,7,2010-11-12 18:22:00,3.13,19782.0,United Kingdom
541268,22551,PLASTERS IN TIN WOODLAND ANIMALS,9,2010-04-27 14:13:00,2.55,18041.0,United Kingdom
544884,23166,MEDIUM CERAMIC TOP STORAGE JAR,10,2011-01-01 14:05:00,5.72,13619.0,Netherlands
545520,22469,HEART OF WICKER SMALL,3,2010-01-25 13:12:00,5.66,13913.0,United Kingdom
539140,85123B,IVORY HANGING HEART T-LIGHT HOLDER,6,2010-04-04 09:44:00,1.37,15394.0,United Kingdom
551154,85123B,IVORY HANGING HEART T-LIGHT HOLDER,5,2011-04-26 17:52:00,3.87,14222.0,United Kingdom
542414,22554,PLASTERS IN TIN SKULLS,13,2011-12-03 15:46:00,3.98,,United Kingdom
551595,22470,HEART OF WICKER LARGE,3,2011-10-26 11:31:00,4.77,17198.0,United Kingdom
539360,20727,LUNCH BAG  BLACK SKULL,4,2010-01-05 15:03:00,4.22,13182.0,United Kingdom
536742,21977,PACK OF 60 DINOSAUR CAKE CASES,4,2011-10-17 16:38:00,0.92,17187.0,United Kingdom
541879,22551,PLASTERS IN TIN WOODLAND ANIMALS,10,2010-12-11 18:36:00,1.72,13975.0,United Kingdom
549492,22469,HEART OF WICKER SMALL,5,2010-03-01 16:09:00,3.92,16119.0,United Kingdom
538487,20727,LUNCH BAG  BLACK SKULL,1,2010-06-24 18:57:00,4.92,14165.0,United Kingdom
556533,22551,PLASTERS IN TIN WOODLAND ANIMALS,11,2010-11-23 14:04:00,3.34,14479.0,United Kingdom
539373,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-04-27 11:15:00,1.1,13217.0,United Kingdom
539303,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-06-30 18:06:00,12.81,16062.0,United Kingdom
555050,84406B,CREAM CUPID HEARTS COAT HANGER,17,2010-09-03 16:37:00,3.45,12496.0,United Kingdom
546473,22386,JUMBO BAG PINK POLKADOT,20,2011-03-07 11:10:00,4.74,19869.0,United Kingdom
C549158,22752,SET 7 BABUSHKA NESTING BOXES,-2,2011-06-22 11:45:00,7.75,16882.0,United Kingdom
539694,22423,REGENCY CAKESTAND 3 TIER,11,2011-06-01 14:31:00,24.41,,Netherlands
538159,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-10-20 10:12:00,1.09,13779.0,United Kingdom
555145,M,Manual,7,2011-08-24 17:28:00,27.51,13943.0,United Kingdom
552124,M,Manual,20,2011-05-28 13:45:00,23.73,17088.0,United Kingdom
536437,21232,STRAWBERRY CERAMIC TRINKET BOX,13,2011-05-12 15:55:00,4.13,17054.0,United Kingdom
547340,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2010-12-08 13:16:00,1.12,17461.0,United Kingdom
552583,22469,HEART OF WICKER SMALL,4,2010-11-06 09:31:00,5.44,14291.0,United Kingdom
539479,85123B,IVORY HANGING HEART T-LIGHT HOLDER,50,2010-07-03 13:39:00,2.03,19101.0,United Kingdom
556292,20727,LUNCH BAG  BLACK SKULL,11,2011-06-29 18:28:00,26.93,13731.0,United Kingdom
541965,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-05-25 11:45:00,9.83,19189.0,United Kingdom
553562,M,Manual,7,2011-02-17 18:44:00,28.28,15000.0,United Kingdom
538799,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-02-01 11:41:00,14.1,20007.0,United Kingdom
545026,22554B,PLASTERS IN TIN VINTAGE STAR,17,2010-07-09 13:01:00,1.74,15171.0,United Kingdom
552152,47566B,TEA TIME PARTY BUNTING,16,2011-05-04 11:36:00,5.8,19539.0,France
552791,22557,PLASTERS IN TIN CIRCUS PARADE,6,2011-11-15 13:00:00,3.75,16135.0,United Kingdom
552882,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-01-08 16:14:00,6.54,14164.0,United Kingdom
553023,22469,HEART OF WICKER SMALL,46,2011-10-26 17:20:00,3.54,17656.0,United Kingdom
537992,22633,HAND WARMER UNION JACK,16,2010-02-07 11:07:00,3.14,19532.0,EIRE
546344,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2010-06-25 18:45:00,5.14,19369.0,United Kingdom
C539251,20727,LUNCH BAG  BLACK SKULL,-15,2011-05-23 14:26:00,2.57,16926.0,United Kingdom
546018,85099B,JUMBO BAG RED RETROSPOT,8,2010-02-02 10:04:00,2.97,16668.0,United Kingdom
540348,85099C,JUMBO  BAG BAROQUE BLACK WHITE,8,2011-01-25 18:43:00,2.26,13765.0,United Kingdom
549917,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-11-24 14:26:00,3.03,19567.0,United Kingdom
557458,22470,HEART OF WICKER LARGE,1,2011-01-09 10:47:00,4.56,18183.0,United Kingdom
554156,22554,PLASTERS IN TIN SKULLS,4,2011-10-17 10:01:00,4.17,15719.0,United Kingdom
552266,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-10-20 16:29:00,2.3,13119.0,USA
552355,71053,WHITE METAL LANTERN,5,2011-11-24 15:38:00,3.55,17826.0,United Kingdom
540296,22632,HAND WARMER RED POLKA DOT,6,2010-03-11 11:40:00,4.77,16291.0,United Kingdom
543558,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-07-08 14:34:00,3.73,18911.0,United Kingdom
552598,22470,HEART OF WICKER LARGE,14,2011-08-17 16:44:00,7.69,13000.0,United Kingdom
C545837,84029E,,-12,2010-01-16 12:47:00,7.13,19488.0,United Kingdom
543229,22557,PLASTERS IN TIN CIRCUS PARADE,6,2011-11-13 15:44:00,3.32,,Switzerland
555904,POST,POSTAGE,4,2011-12-19 17:14:00,3.86,16173.0,United Kingdom
540124,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-12-23 13:56:00,1.83,15627.0,United Kingdom
546280,20727,LUNCH BAG  BLACK SKULL,5,2010-08-26 14:07:00,2.71,16835.0,United Kingdom
552629,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-07-21 14:31:00,1.86,13153.0,United Kingdom
556228,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-09-18 12:51:00,1.71,18323.0,United Kingdom
554764,23343,JUMBO BAG OWLS,6,2011-06-07 14:51:00,4.19,19594.0,United Kingdom
551009,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-07-19 17:55:00,8.5,14249.0,United Kingdom
538797,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-11-16 15:13:00,1.6,18036.0,United Kingdom
545247,22557,PLASTERS IN TIN CIRCUS PARADE,12,2010-03-05 17:29:00,2.47,17205.0,United Kingdom
546766,22632,HAND WARMER RED POLKA DOT,5,2011-01-10 11:49:00,2.5,13746.0,United Kingdom
546720,22551,PLASTERS IN TIN WOODLAND ANIMALS,21,2011-11-09 12:26:00,1.92,16801.0,United Kingdom
553375,22469,HEART OF WICKER SMALL,5,2010-12-21 17:50:00,5.14,15844.0,Belgium
547918,M,Manual,10,2010-02-19 17:22:00,35.32,14590.0,United Kingdom
536528,85099B,JUMBO BAG RED RETROSPOT,27,2011-05-28 09:38:00,3.75,13452.0,United Kingdom
551745,22632,HAND WARMER RED POLKA DOT,9,2011-09-07 13:50:00,11.4,19293.0,Denmark
551654,22470,HEART OF WICKER LARGE,6,2011-08-23 16:24:00,5.69,,United Kingdom
546996,20727,LUNCH BAG  BLACK SKULL,7,2011-02-12 15:45:00,3.79,17605.0,United Kingdom
557693,84406B,CREAM CUPID HEARTS COAT HANGER,17,2010-09-13 13:46:00,1.81,12437.0,United Kingdom
555543,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-02-08 12:18:00,4.23,19173.0,United Kingdom
556444,23343,JUMBO BAG OWLS,11,2011-07-31 18:49:00,2.75,18984.0,United Kingdom
540093,71053,WHITE METAL LANTERN,11,2011-08-14 14:11:00,5.83,15317.0,United Kingdom
556223,22554,PLASTERS IN TIN SKULLS,26,2011-02-14 12:41:00,1.98,13956.0,United Kingdom
551558,84406B,CREAM CUPID HEARTS COAT HANGER,20,2010-09-30 13:28:00,2.89,19301.0,United Kingdom
550864,84406B,CREAM CUPID HEARTS COAT HANGER,36,2011-01-10 18:11:00,2.84,17491.0,United Kingdom
541044,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-10-10 15:17:00,1.41,14713.0,United Kingdom
542844,22633,HAND WARMER UNION JACK,3,2011-06-17 11:02:00,4.27,16515.0,United Kingdom
555502,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-01-29 10:40:00,3.31,18208.0,United Kingdom
539406,20727,LUNCH BAG  BLACK SKULL,3,2010-08-08 12:35:00,3.56,15166.0,United Kingdom
551699,47566B,TEA TIME PARTY BUNTING,6,2010-05-26 09:27:00,5.62,17400.0,EIRE
556787,47566B,TEA TIME PARTY BUNTING,4,2010-11-21 16:01:00,5.24,17369.0,France
539594,22554B,PLASTERS IN TIN VINTAGE STAR,7,2010-01-12 15:45:00,2.33,16516.0,United Kingdom
545460,20727,LUNCH BAG  BLACK SKULL,20,2011-07-05 14:27:00,4.04,19758.0,United Kingdom
553984,23166,MEDIUM CERAMIC TOP STORAGE JAR,13,2010-11-01 10:18:00,2.76,19522.0,France
554787,71053,WHITE METAL LANTERN,4,2010-09-21 09:50:00,5.78,19288.0,United Kingdom
555603,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2010-06-30 12:23:00,4.76,16817.0,United Kingdom
547058,20727,LUNCH BAG  BLACK SKULL,7,2011-01-15 16:13:00,2.81,13845.0,United Kingdom
556949,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-11 09:52:00,6.37,16450.0,United Kingdom
548406,23343,JUMBO BAG OWLS,15,2011-11-16 12:54:00,3.14,19394.0,Germany
556435,21212,,11,2010-06-30 18:46:00,1.59,18482.0,United Kingdom
556083,22554,PLASTERS IN TIN SKULLS,9,2010-05-15 18:31:00,1.97,12743.0,United Kingdom
542632,22423,REGENCY CAKESTAND 3 TIER,9,2010-01-29 15:56:00,324.98,16062.0,United Kingdom
551969,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-04-14 15:10:00,3.95,19374.0,EIRE
546373,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2010-03-16 10:28:00,0.95,19958.0,United Kingdom
555313,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-07-26 09:14:00,4.94,16493.0,United Kingdom
552053,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-03-08 10:07:00,3.73,18422.0,United Kingdom
537169,22470,HEART OF WICKER LARGE,7,2010-06-02 14:23:00,4.69,13702.0,United Kingdom
548665,22633,HAND WARMER UNION JACK,21,2010-02-21 18:34:00,3.24,17548.0,United Kingdom
539781,22557,PLASTERS IN TIN CIRCUS PARADE,8,2011-01-05 10:53:00,3.13,19770.0,Spain
543169,47566,PARTY BUNTING,18,2010-01-07 15:15:00,6.29,12569.0,United Kingdom
546278,22551,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-05-08 12:57:00,1.76,15405.0,United Kingdom
540717,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-02-20 18:53:00,10.58,12897.0,United Kingdom
554576,22554B,PLASTERS IN TIN VINTAGE STAR,7,2011-07-08 11:18:00,2.93,14195.0,Netherlands
551992,71053,WHITE METAL LANTERN,15,2011-12-27 15:31:00,5.99,15889.0,United Kingdom
550944,22633,HAND WARMER UNION JACK,1,2010-09-02 16:56:00,3.2,12668.0,United Kingdom
558145,22554B,PLASTERS IN TIN VINTAGE STAR,10,2010-11-10 10:52:00,3.82,13043.0,United Kingdom
537829,47566B,TEA TIME PARTY BUNTING,6,2010-11-05 12:53:00,9.68,17843.0,United Kingdom
C544293,84029E,RED WOOLLY HOTTIE WHITE HEART,-5,2011-01-22 10:45:00,6.83,,United Kingdom
553245,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-07-15 17:14:00,7.39,19238.0,United Kingdom
557857,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-10-24 12:42:00,1.95,14612.0,United Kingdom
543031,22470,HEART OF WICKER LARGE,3,2010-12-11 12:38:00,7.32,14605.0,United Kingdom
546874,21977,PACK OF 60 DINOSAUR CAKE CASES,10,2010-07-15 11:35:00,1.47,13647.0,United Kingdom
555830,47566B,TEA TIME PARTY BUNTING,5,2010-07-19 12:40:00,6.82,14373.0,Spain
550633,71053,WHITE METAL LANTERN,22,2010-09-29 18:39:00,4.65,12488.0,United Kingdom
538801,47566,PARTY BUNTING,14,2010-12-27 15:04:00,7.63,14714.0,United Kingdom
557663,21977,PACK OF 60 DINOSAUR CAKE CASES,5,2011-03-06 13:21:00,1.37,19341.0,United Kingdom
555209,85099B,JUMBO BAG RED RETROSPOT,5,2010-05-04 18:40:00,5.25,13034.0,United Kingdom
557311,22752,SET 7 BABUSHKA NESTING BOXES,39,2011-02-08 11:43:00,13.17,18260.0,United Kingdom
544329,22554,PLASTERS IN TIN SKULLS,4,2010-11-12 18:13:00,4.06,13499.0,United Kingdom
543829,71053,WHITE METAL LANTERN,4,2011-01-23 17:22:00,4.75,19963.0,Portugal
555602,85123B,IVORY HANGING HEART T-LIGHT HOLDER,8,2010-08-27 10:46:00,1.79,13316.0,United Kingdom
553869,22633,HAND WARMER UNION JACK,3,2011-10-12 13:21:00,4.71,12771.0,United Kingdom
550420,21232,STRAWBERRY CERAMIC TRINKET BOX,11,2010-08-17 17:26:00,4.62,14831.0,United Kingdom
550620,85123B,IVORY HANGING HEART T-LIGHT HOLDER,2,2010-03-18 15:39:00,2.0,15613.0,United Kingdom
556974,84406B,CREAM CUPID HEARTS COAT HANGER,13,2010-10-23 16:32:00,3.36,19173.0,United Kingdom
539551,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2010-05-04 11:24:00,5.83,12795.0,Spain
542239,22554,PLASTERS IN TIN SKULLS,5,2010-12-06 12:13:00,2.36,14462.0,Germany
548787,21977,PACK OF 60 DINOSAUR CAKE CASES,27,2010-12-23 09:52:00,1.67,16137.0,United Kingdom
553794,M,Manual,22,2010-02-09 12:08:00,31.95,16800.0,United Kingdom
538232,22469,HEART OF WICKER SMALL,6,2010-02-05 17:45:00,4.88,14394.0,United Kingdom
553835,20727,LUNCH BAG  BLACK SKULL,10,2010-10-29 16:37:00,2.66,12973.0,United Kingdom
556568,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-10-09 09:41:00,2.24,13056.0,United Kingdom
542664,22633,HAND WARMER UNION JACK,57,2010-12-08 14:06:00,2.36,18225.0,United Kingdom
546333,22469,HEART OF WICKER SMALL,2,2011-06-29 10:45:00,3.22,16516.0,United Kingdom
549587,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-12-28 09:08:00,4.44,17451.0,United Kingdom
546700,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-09-24 12:25:00,6.35,16306.0,United Kingdom
541035,22469,HEART OF WICKER SMALL,15,2011-02-12 12:36:00,2.92,14485.0,United Kingdom
555694,85099C,JUMBO  BAG BAROQUE BLACK WHITE,11,2010-02-25 11:23:00,25.61,19077.0,United Kingdom
547928,22551,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-01-04 15:23:00,1.87,19768.0,United Kingdom
557940,22423,REGENCY CAKESTAND 3 TIER,23,2010-06-27 13:00:00,176.05,14770.0,EIRE
548179,47566B,TEA TIME PARTY BUNTING,2,2011-12-19 18:25:00,7.94,18303.0,United Kingdom
538594,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-05-31 11:31:00,1.45,15418.0,United Kingdom
549866,22632,HAND WARMER RED POLKA DOT,2,2011-12-21 15:20:00,3.8,16108.0,United Kingdom
553826,22557,PLASTERS IN TIN CIRCUS PARADE,3,2010-02-11 13:37:00,3.18,19407.0,United Kingdom
544896,23343,JUMBO BAG OWLS,5,2011-12-22 11:00:00,4.58,18358.0,Belgium
537504,23166,MEDIUM CERAMIC TOP STORAGE JAR,9,2010-03-09 18:50:00,3.05,13941.0,United Kingdom
551623,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-11-06 11:29:00,2.78,19825.0,United Kingdom
544832,23166,MEDIUM CERAMIC TOP STORAGE JAR,16,2011-10-07 18:23:00,5.94,18003.0,Sweden
542626,22423,REGENCY CAKESTAND 3 TIER,10,2011-12-18 18:02:00,15.06,15965.0,United Kingdom
541598,23166,MEDIUM CERAMIC TOP STORAGE JAR,11,2011-01-05 12:16:00,5.78,14160.0,United Kingdom
556435,85099B,JUMBO BAG RED RETROSPOT,47,2010-06-30 18:46:00,4.89,18482.0,United Kingdom
540540,84029G,,5,2010-06-17 11:15:00,5.62,12490.0,United Kingdom
539623,M,Manual,7,2011-05-14 16:53:00,11.1,15362.0,United Kingdom
538029,22386,JUMBO BAG PINK POLKADOT,15,2010-01-16 15:00:00,4.62,19607.0,United Kingdom
552416,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2010-11-06 16:58:00,6.54,14541.0,United Kingdom
539661,22470,HEART OF WICKER LARGE,12,2010-04-07 18:40:00,3.22,18534.0,United Kingdom
540571,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-11-30 16:33:00,4.04,18875.0,United Kingdom
552605,85099B,JUMBO BAG RED RETROSPOT,25,2011-08-30 13:27:00,2.68,19804.0,United Kingdom
538409,47566B,TEA TIME PARTY BUNTING,49,2011-12-21 11:59:00,6.96,14869.0,United Kingdom
547855,22632,HAND WARMER RED POLKA DOT,11,2010-05-25 14:49:00,2.0,17053.0,United Kingdom
539669,22386,JUMBO BAG PINK POLKADOT,27,2010-03-17 12:33:00,3.92,18001.0,United Kingdom
553334,85099C,JUMBO  BAG BAROQUE BLACK WHITE,30,2011-03-05 10:47:00,3.57,15676.0,United Kingdom
537431,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-12-29 13:28:00,4.74,14905.0,Germany
537847,21212,PACK OF 72 RETROSPOT CAKE CASES,52,2011-12-18 11:22:00,0.54,18187.0,United Kingdom
541591,22386,JUMBO BAG PINK POLKADOT,5,2010-05-13 13:24:00,29.48,17546.0,United Kingdom
539889,21977,PACK OF 60 DINOSAUR CAKE CASES,9,2010-01-21 18:34:00,0.89,14075.0,United Kingdom
553912,84029E,RED WOOLLY HOTTIE WHITE HEART,49,2010-02-02 16:14:00,3.76,19429.0,United Kingdom
557610,21977,PACK OF 60 DINOSAUR CAKE CASES,9,2010-03-17 18:34:00,1.34,18419.0,United Kingdom
554914,23343,JUMBO BAG OWLS,5,2011-06-17 11:36:00,1.95,16363.0,United Kingdom
551140,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-02-19 09:09:00,3.9,18976.0,United Kingdom
548612,23166,MEDIUM CERAMIC TOP STORAGE JAR,31,2010-12-13 18:21:00,4.94,13941.0,United Kingdom
552418,47566,PARTY BUNTING,11,2011-12-18 18:18:00,9.63,17201.0,United Kingdom
548649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-12 16:51:00,2.89,17972.0,United Kingdom
543662,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,29,2010-08-27 16:50:00,6.92,13427.0,United Kingdom
556644,22554,PLASTERS IN TIN SKULLS,5,2010-02-12 09:47:00,3.13,16686.0,United Kingdom
541077,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-01-07 09:16:00,2.42,17118.0,United Kingdom
542494,23166,MEDIUM CERAMIC TOP STORAGE JAR,8,2011-06-03 10:19:00,2.41,15155.0,United Kingdom
549145,22632,HAND WARMER RED POLKA DOT,3,2011-05-27 15:22:00,2.26,13236.0,United Kingdom
551838,85123B,IVORY HANGING HEART T-LIGHT HOLDER,2,2010-09-14 16:33:00,3.2,19494.0,United Kingdom
540292,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-03-11 16:06:00,6.07,17472.0,United Kingdom
547758,22386,JUMBO BAG PINK POLKADOT,13,2010-11-23 11:18:00,4.15,19214.0,United Kingdom
546876,22554,PLASTERS IN TIN SKULLS,3,2011-12-26 09:02:00,1.7,17130.0,United Kingdom
539181,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2010-12-24 12:15:00,0.61,15631.0,United Kingdom
555068,22470,HEART OF WICKER LARGE,17,2010-01-30 14:40:00,3.4,17956.0,United Kingdom
549828,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-05-10 14:02:00,1.81,12638.0,United Kingdom
542289,23343,JUMBO BAG OWLS,18,2010-12-30 17:40:00,3.82,,EIRE
547349,22470,HEART OF WICKER LARGE,1,2010-01-14 10:21:00,3.81,17422.0,United Kingdom
547076,22633,HAND WARMER UNION JACK,11,2011-07-11 10:25:00,3.21,19959.0,United Kingdom
545796,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-02-01 15:41:00,14.74,16934.0,United Kingdom
553422,22557,PLASTERS IN TIN CIRCUS PARADE,9,2010-01-08 12:20:00,1.86,18274.0,United Kingdom
543475,47566B,TEA TIME PARTY BUNTING,6,2011-12-18 13:48:00,7.52,16979.0,United Kingdom
552660,22557,PLASTERS IN TIN CIRCUS PARADE,2,2011-12-17 14:33:00,2.28,12655.0,United Kingdom
537212,22470,HEART OF WICKER LARGE,2,2011-04-21 18:57:00,4.66,18510.0,United Kingdom
558049,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-05-03 11:19:00,2.37,,United Kingdom
554995,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-12-26 11:47:00,6.35,12652.0,United Kingdom
554057,22386,JUMBO BAG PINK POLKADOT,5,2010-02-07 15:51:00,4.08,15829.0,United Kingdom
554103,47566,PARTY BUNTING,21,2011-01-04 18:10:00,116.97,16221.0,United Kingdom
550254,85099C,JUMBO  BAG BAROQUE BLACK WHITE,55,2010-06-25 10:36:00,4.5,15037.0,United Kingdom
550394,22554B,PLASTERS IN TIN VINTAGE STAR,11,2010-10-16 10:23:00,3.2,18030.0,USA
555643,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2010-09-23 10:32:00,5.24,13998.0,United Kingdom
546773,22633,HAND WARMER UNION JACK,18,2010-11-21 11:31:00,92.12,19698.0,United Kingdom
550821,71053,WHITE METAL LANTERN,1,2011-01-03 14:08:00,3.65,16206.0,United Kingdom
545952,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-10-10 18:56:00,2.45,,United Kingdom
553030,47566B,TEA TIME PARTY BUNTING,16,2010-11-21 10:00:00,8.95,17919.0,United Kingdom
539410,22551,PLASTERS IN TIN WOODLAND ANIMALS,10,2011-12-23 10:15:00,2.16,16951.0,United Kingdom
544831,20727,LUNCH BAG  BLACK SKULL,3,2011-03-31 17:12:00,4.31,14962.0,United Kingdom
552919,M,Manual,8,2011-12-08 11:46:00,4.87,12352.0,United Kingdom
541356,84029E,RED WOOLLY HOTTIE WHITE HEART,37,2010-12-01 13:50:00,4.37,17119.0,United Kingdom
547177,85099B,JUMBO BAG RED RETROSPOT,93,2010-06-12 16:23:00,4.29,15576.0,United Kingdom
544245,22632,HAND WARMER RED POLKA DOT,9,2011-04-11 12:57:00,3.95,17806.0,United Kingdom
551921,71053,WHITE METAL LANTERN,21,2010-07-09 16:58:00,5.96,18180.0,United Kingdom
550125,M,Manual,25,2010-12-25 12:34:00,43.49,15369.0,United Kingdom
549355,22469,HEART OF WICKER SMALL,13,2011-03-29 18:57:00,5.59,14531.0,United Kingdom
549553,22386,JUMBO BAG PINK POLKADOT,9,2010-09-30 10:00:00,3.03,14469.0,United Kingdom
552318,47566,PARTY BUNTING,5,2010-11-03 18:15:00,8.23,15707.0,United Kingdom
545997,22470,HEART OF WICKER LARGE,9,2010-02-09 14:38:00,6.03,17357.0,United Kingdom
537470,22469,HEART OF WICKER SMALL,2,2011-01-05 17:37:00,2.79,17363.0,United Kingdom
541582,22557,PLASTERS IN TIN CIRCUS PARADE,7,2011-05-25 16:14:00,2.32,19311.0,United Kingdom
537088,22633,HAND WARMER UNION JACK,6,2010-12-29 17:53:00,2.28,15664.0,United Kingdom
C541139,22470,HEART OF WICKER LARGE,-5,2010-12-14 14:14:00,7.49,19275.0,United Kingdom
557313,20727,LUNCH BAG  BLACK SKULL,4,2010-02-21 16:48:00,2.78,17481.0,United Kingdom
547174,22554B,PLASTERS IN TIN VINTAGE STAR,18,2011-07-06 18:43:00,4.16,12547.0,United Kingdom
554652,22551,PLASTERS IN TIN WOODLAND ANIMALS,7,2011-05-23 12:59:00,2.45,15057.0,United Kingdom
